trip_distance,fare_amount,ride_time,pickup_hour,PULocationID,DOLocationID,passenger_count,payment_type
12.55,39.0,37.93333333333333,0,107,95,1,0
1.5,8.0,8.683333333333334,0,153,46,2,0
3.1,13.0,14.816666666666666,0,191,2,0,0
0.9,6.0,5.0,0,68,220,0,0
2.4,11.0,12.216666666666667,0,192,213,0,1
1.1,6.5,7.05,0,88,77,0,0
2.34,9.0,7.966666666666667,0,68,218,2,0
1.4,7.0,6.716666666666667,0,123,101,1,1
8.6,24.5,16.033333333333335,0,113,252,1,0
8.7,27.0,21.7,0,113,188,1,1
1.08,6.0,7.25,0,40,41,1,0
1.04,6.0,6.583333333333333,0,153,235,1,0
0.35,3.5,2.2,0,84,177,1,0
3.8,13.5,11.8,0,113,80,1,0
4.8,16.0,13.45,0,113,51,1,0
2.18,9.5,10.766666666666667,0,191,223,1,0
4.37,15.5,13.683333333333334,0,135,43,1,0
1.5,7.5,7.366666666666666,0,123,223,1,0
20.28,58.0,39.85,0,221,253,1,0
2.3,11.0,12.666666666666666,0,195,135,2,0
0.7,5.0,4.833333333333333,0,205,177,1,3
8.9,27.5,20.95,0,77,233,3,0
2.81,12.5,15.433333333333334,23,27,59,2,1
6.33,21.5,22.316666666666666,0,208,159,1,0
1.11,5.5,4.416666666666667,0,194,218,1,0
1.93,8.5,8.433333333333334,0,190,223,1,0
0.52,4.0,2.816666666666667,0,115,251,1,1
2.34,9.5,9.166666666666666,0,115,227,1,0
0.47,4.5,3.6333333333333333,0,198,226,6,0
1.41,7.0,6.933333333333334,0,117,48,1,0
1.34,6.5,5.483333333333333,0,40,235,1,0
4.6,16.5,17.966666666666665,0,40,250,1,0
9.95,33.5,34.71666666666667,0,208,232,1,0
5.9,19.0,15.05,0,191,145,3,0
0.9,5.0,3.6666666666666665,0,192,238,1,0
4.8,16.5,19.366666666666667,0,208,252,2,0
6.4,23.0,26.766666666666666,0,194,122,1,0
9.5,26.5,13.7,0,113,133,3,0
4.19,14.5,14.483333333333333,0,119,226,2,1
7.33,24.5,25.883333333333333,0,77,179,1,0
17.7,52.0,27.25,0,107,101,2,0
0.5,11.5,18.2,0,141,163,2,1
2.85,11.5,11.666666666666666,0,192,235,1,0
0.91,5.0,3.216666666666667,0,205,46,1,1
6.81,20.0,12.3,0,40,233,1,1
20.33,52.0,40.11666666666667,0,107,22,1,0
4.32,15.5,16.783333333333335,0,198,5,1,0
3.54,14.0,16.483333333333334,0,137,161,2,1
0.67,5.5,4.966666666666667,0,208,106,1,0
21.3,52.0,38.38333333333333,0,107,250,1,0
3.0,12.5,14.45,0,40,200,2,0
19.2,52.0,33.583333333333336,0,221,77,2,0
1.48,7.0,6.633333333333334,0,133,134,1,0
0.92,5.5,5.083333333333333,0,208,88,1,0
5.48,19.0,19.033333333333335,0,208,105,1,0
3.58,15.0,17.0,1,92,245,1,0
10.12,30.0,23.05,0,107,187,2,1
3.13,12.0,11.85,0,200,72,1,0
2.09,8.5,9.266666666666667,0,195,141,1,0
0.97,5.5,4.633333333333334,0,123,141,1,0
2.43,9.5,7.65,0,68,245,1,0
7.88,24.5,22.216666666666665,0,214,135,1,0
13.41,37.0,18.15,0,107,14,1,1
1.96,9.5,10.5,0,129,157,3,0
7.14,22.0,16.45,0,88,72,4,0
1.09,7.0,8.066666666666666,0,153,66,2,0
0.91,6.5,7.483333333333333,0,153,163,1,0
5.11,20.5,24.9,0,88,214,2,0
1.25,7.0,7.316666666666666,0,58,177,1,0
0.45,4.0,2.75,0,195,157,1,0
4.5,16.5,17.1,0,195,23,2,0
4.24,14.0,13.383333333333333,0,92,225,2,0
1.71,7.5,6.233333333333333,0,134,223,1,0
1.19,6.5,5.683333333333334,0,135,222,1,0
0.69,4.0,1.5833333333333333,0,194,130,1,0
1.9,12.5,18.233333333333334,0,153,48,1,0
0.8,4.5,2.9,0,40,66,1,0
19.4,54.5,42.416666666666664,0,107,183,1,0
4.27,17.0,19.833333333333332,0,92,228,1,1
4.94,15.0,13.516666666666667,0,208,252,1,1
1.6,7.0,6.283333333333333,0,200,46,1,0
8.0,30.0,38.06666666666667,0,40,68,2,0
1.87,8.5,9.166666666666666,0,208,235,3,0
1.46,6.5,4.866666666666666,0,133,101,1,0
0.92,4.5,2.716666666666667,0,141,218,1,0
1.02,5.0,2.533333333333333,0,194,130,1,0
1.9,9.0,10.55,0,134,177,1,0
2.09,9.5,10.0,0,88,154,1,0
1.95,8.5,8.4,0,132,66,1,0
2.73,12.0,14.35,0,58,218,1,0
1.08,5.5,4.4,0,194,134,1,0
16.49,45.0,25.316666666666666,0,107,244,1,0
1.14,6.0,6.0,0,208,200,1,0
4.1,15.0,17.283333333333335,0,208,135,2,0
3.5,13.5,13.2,0,58,250,1,0
3.6,14.0,14.566666666666666,0,208,133,1,2
0.0,2.5,0.15,0,113,131,1,2
9.8,28.0,18.833333333333332,0,113,47,1,0
2.5,9.5,9.6,0,208,250,2,1
0.9,5.0,4.116666666666666,0,192,137,1,0
0.6,4.5,2.8,0,117,228,3,1
4.55,17.0,18.85,0,91,47,1,0
5.46,21.0,22.2,0,208,227,1,0
1.85,8.0,7.85,0,200,251,1,0
0.7,6.0,5.966666666666667,0,191,155,1,0
2.28,9.0,8.616666666666667,23,68,101,5,0
3.85,15.0,16.433333333333334,0,92,136,1,0
11.99,36.0,30.5,0,40,65,1,0
4.1,12.5,12.016666666666667,0,135,72,1,0
1.8,7.0,9.533333333333333,0,195,218,1,0
6.58,19.0,17.133333333333333,0,92,40,1,0
1.82,7.5,6.166666666666667,0,197,72,1,0
7.0,21.0,20.05,0,64,151,1,1
4.3,17.5,24.533333333333335,0,208,228,1,0
17.0,46.5,33.93333333333333,0,125,12,1,0
3.08,12.5,14.433333333333334,0,40,227,2,1
2.02,9.5,10.183333333333334,0,199,109,1,1
3.2,10.5,5.716666666666667,0,141,73,1,0
8.23,28.0,31.133333333333333,0,87,46,5,0
3.0,13.0,15.333333333333334,0,153,133,1,0
2.0,9.0,9.366666666666667,0,88,223,2,0
9.4,28.0,19.283333333333335,0,107,183,3,0
2.22,15.5,22.566666666666666,0,192,88,1,1
10.95,31.5,20.95,0,208,120,1,0
17.75,52.0,34.4,0,107,46,1,0
7.8,25.5,27.416666666666668,0,198,134,1,0
1.79,8.0,8.566666666666666,0,153,48,1,0
4.0,14.5,14.766666666666667,0,192,219,2,1
2.77,10.5,9.783333333333333,0,191,251,2,0
1.78,7.0,5.566666666666666,0,88,46,1,1
4.87,17.0,14.9,0,134,159,2,1
1.1,5.5,4.8,0,191,88,2,1
2.72,10.5,11.666666666666666,0,77,228,2,0
7.51,25.0,21.75,0,153,40,1,1
2.68,10.5,10.133333333333333,0,119,244,1,0
6.32,22.5,23.583333333333332,0,213,179,1,0
17.16,52.0,30.6,23,107,221,2,0
4.43,15.0,11.383333333333333,0,68,133,2,0
3.19,20.0,27.35,0,205,228,1,0
2.84,9.5,7.716666666666667,0,116,101,1,1
7.27,25.5,29.016666666666666,0,153,214,2,0
2.11,10.0,11.116666666666667,0,92,163,1,1
1.02,5.5,4.383333333333334,0,141,218,1,0
0.0,64.0,0.08333333333333333,0,134,156,3,0
3.53,13.0,11.816666666666666,0,40,73,1,0
0.9,5.5,4.333333333333333,0,132,41,1,0
1.0,7.0,8.9,0,191,48,1,0
11.9,34.5,24.6,0,113,232,1,0
0.0,15.0,48.96666666666667,23,133,77,1,0
1.17,11.0,16.566666666666666,0,68,221,2,0
1.77,7.0,5.233333333333333,0,40,238,3,0
6.7,21.5,22.083333333333332,0,135,109,1,1
1.7,7.0,5.45,0,208,157,1,0
2.93,11.0,10.333333333333334,0,37,157,1,0
1.7,8.5,9.15,0,92,88,2,0
0.6,4.5,3.3666666666666667,0,91,137,1,0
0.4,3.5,2.0,0,192,220,2,0
2.03,8.0,7.533333333333333,0,133,77,1,1
6.7,21.5,19.3,0,113,218,3,0
0.74,5.0,4.383333333333334,0,31,35,1,0
2.25,10.5,11.883333333333333,0,68,88,2,0
1.27,7.5,8.283333333333333,0,92,77,1,0
1.39,7.0,7.516666666666667,0,123,151,1,0
7.9,24.5,19.15,0,174,122,1,1
1.05,6.0,5.2,0,91,238,1,0
1.72,8.0,8.366666666666667,0,208,101,1,0
11.39,33.5,25.516666666666666,0,107,33,1,1
1.21,7.0,7.616666666666666,0,195,219,1,0
2.04,9.0,9.5,0,58,106,1,0
1.24,6.5,5.55,0,197,228,1,0
2.47,10.0,10.016666666666667,0,191,106,1,0
8.48,27.5,27.433333333333334,0,172,5,2,0
9.87,29.5,25.333333333333332,0,221,66,1,0
1.39,8.0,9.483333333333333,23,132,48,1,0
5.23,19.0,18.5,0,208,135,1,1
2.2,8.5,7.85,0,153,218,1,0
0.89,5.5,4.616666666666666,0,200,227,1,0
11.63,34.0,26.916666666666668,0,48,145,1,1
3.68,13.5,15.7,0,134,77,2,1
10.84,32.0,26.4,0,119,140,2,1
2.3,9.0,7.566666666666666,0,198,22,6,0
0.32,3.5,1.6666666666666667,0,198,226,6,0
1.76,8.0,7.633333333333334,0,200,48,2,0
2.4,10.5,11.516666666666667,0,58,136,2,0
0.37,3.5,1.95,0,118,228,2,1
1.83,8.0,7.433333333333334,0,40,235,2,0
2.1,10.5,12.516666666666667,0,88,97,2,1
3.5,14.0,15.783333333333333,0,84,227,2,0
1.56,7.5,8.15,0,195,200,1,0
1.88,8.0,8.516666666666667,0,92,11,1,1
1.34,5.5,3.9,0,198,73,1,0
1.39,6.0,4.183333333333334,0,200,159,1,0
2.29,10.0,10.266666666666667,0,125,225,1,0
1.4,7.0,7.366666666666666,0,197,227,1,0
1.8,8.0,7.166666666666667,0,40,226,1,0
3.36,12.0,11.166666666666666,0,198,144,1,0
0.0,99.0,0.016666666666666666,0,221,253,1,1
1.14,6.5,6.566666666666666,0,58,101,1,0
5.12,20.5,25.4,0,92,41,1,0
1.49,10.5,14.0,0,40,154,1,0
2.3,8.5,6.7,0,116,163,1,0
1.5,6.5,5.6,0,133,134,1,0
10.87,31.0,22.25,0,107,81,2,1
9.44,26.5,15.45,0,107,17,4,1
3.02,10.5,10.033333333333333,0,68,218,1,0
8.8,28.5,27.883333333333333,0,113,163,2,0
1.9,8.0,10.566666666666666,0,190,101,1,0
2.43,11.0,11.683333333333334,0,191,228,1,0
4.0,13.5,13.45,0,220,77,1,0
2.11,9.0,8.933333333333334,0,117,133,2,0
1.32,7.5,9.566666666666666,0,141,46,3,0
6.28,22.0,22.3,0,40,72,1,0
7.5,24.0,26.783333333333335,0,77,212,1,1
4.3,15.0,15.716666666666667,0,123,252,2,0
2.94,12.0,14.183333333333334,23,141,238,5,0
3.25,12.5,14.15,0,208,226,3,0
4.68,16.0,17.016666666666666,0,191,72,4,0
12.3,34.0,20.9,0,113,154,2,0
1.1,6.0,5.816666666666666,0,208,137,2,0
3.3,12.5,12.65,0,132,144,1,1
24.9,143.0,46.53333333333333,0,84,254,1,0
1.0,5.5,3.683333333333333,0,58,66,1,0
0.9,4.5,2.316666666666667,0,135,154,1,0
18.73,52.0,31.2,0,107,88,1,0
6.19,22.5,27.533333333333335,0,208,138,1,0
0.6,4.0,1.95,0,194,163,1,0
1.54,7.5,7.8,0,68,223,1,0
3.34,13.0,14.966666666666667,0,91,46,1,0
2.43,10.0,9.883333333333333,0,195,221,1,0
3.07,11.0,10.6,0,88,135,1,0
1.41,7.0,6.75,0,77,157,1,0
1.18,6.0,5.1,0,153,46,1,0
3.7,14.5,16.466666666666665,0,84,144,1,0
23.64,66.0,39.916666666666664,0,107,217,1,0
19.5,52.0,41.1,0,107,159,1,0
7.2,23.5,21.783333333333335,0,133,23,2,0
2.2,10.5,11.25,0,91,235,1,0
2.87,11.5,13.35,0,200,73,1,0
3.12,12.5,14.116666666666667,0,133,141,2,1
4.55,17.5,20.333333333333332,0,123,46,4,0
1.93,8.0,7.016666666666667,0,132,223,2,0
1.43,7.0,6.266666666666667,0,195,219,2,0
5.03,21.0,24.35,0,153,144,2,0
2.53,10.0,9.066666666666666,0,40,227,3,0
5.99,19.0,14.233333333333333,0,134,40,1,0
3.77,13.5,12.216666666666667,0,68,85,1,0
3.02,12.0,12.933333333333334,0,74,88,1,0
3.45,13.0,13.516666666666667,0,91,156,1,0
3.9,16.5,16.55,0,174,105,1,0
3.2,13.0,14.65,0,112,85,1,0
1.65,8.5,10.25,23,77,163,1,0
4.94,16.0,15.583333333333334,0,133,40,1,0
14.37,38.5,20.816666666666666,0,107,125,3,1
18.47,52.0,29.9,0,107,73,2,1
1.49,9.0,11.716666666666667,0,92,221,6,1
0.0,125.0,1.0333333333333334,0,222,254,4,0
2.44,9.5,9.216666666666667,0,129,219,3,1
15.48,45.0,33.88333333333333,0,84,131,3,1
0.8,4.5,2.0833333333333335,0,198,225,1,0
9.98,60.0,38.65,23,115,254,2,0
2.34,8.5,7.15,0,116,130,1,0
0.8,4.5,2.316666666666667,0,197,73,1,0
0.7,4.0,2.05,0,115,251,1,1
3.81,13.5,16.183333333333334,0,134,144,1,1
2.87,10.5,9.983333333333333,0,200,235,1,0
2.7,10.5,11.466666666666667,0,205,220,2,0
1.21,7.0,6.65,0,174,141,1,0
8.67,25.5,18.316666666666666,0,221,157,2,0
1.93,7.5,5.75,0,112,134,1,0
4.71,16.0,16.866666666666667,0,92,252,2,0
3.23,11.5,10.716666666666667,0,221,73,2,0
8.1,28.0,31.083333333333332,0,40,59,1,0
5.51,18.5,16.6,0,84,85,1,1
1.71,8.5,9.5,0,74,220,1,0
10.55,32.0,26.683333333333334,23,60,156,5,0
0.9,6.0,6.966666666666667,0,191,218,1,1
6.5,21.5,24.35,0,92,171,1,0
3.78,16.0,19.0,0,84,145,1,0
3.0,11.5,11.85,0,91,48,1,0
1.17,6.0,4.733333333333333,0,92,220,1,0
1.63,7.0,6.116666666666666,0,116,218,2,0
4.18,15.0,17.716666666666665,0,190,192,2,0
0.03,-2.5,0.3,0,190,218,3,3
0.03,2.5,0.3,0,190,222,3,1
3.27,14.0,17.566666666666666,0,129,154,1,0
17.54,52.0,31.1,23,107,72,1,1
1.02,5.0,3.4833333333333334,0,64,227,1,1
2.86,10.5,10.283333333333333,0,134,73,1,0
4.03,15.0,19.55,0,84,250,3,1
5.57,19.5,22.383333333333333,0,218,136,1,1
15.88,46.0,33.85,0,40,20,1,0
4.0,13.0,10.533333333333333,0,112,73,2,0
0.6,4.0,2.65,0,198,134,1,1
2.2,11.0,13.25,0,220,156,1,0
2.7,11.5,13.05,0,132,144,1,0
0.0,14.7,0.16666666666666666,0,2,2,4,0
5.84,19.0,16.283333333333335,0,133,244,1,0
5.2,17.5,18.066666666666666,0,84,63,1,0
8.08,24.0,17.0,0,221,225,1,0
0.32,4.5,3.933333333333333,0,220,225,1,0
11.79,33.0,20.85,0,221,101,1,0
2.5,11.0,15.416666666666666,0,153,141,1,0
1.1,6.5,8.233333333333333,0,123,220,1,1
1.7,7.0,7.3,0,92,157,1,0
1.83,7.5,6.166666666666667,0,132,223,5,1
1.92,9.0,9.85,0,92,2,5,1
1.98,9.0,9.883333333333333,0,195,222,5,0
5.04,17.0,18.75,0,208,228,1,0
8.11,25.0,19.2,0,134,220,1,0
6.27,19.5,14.333333333333334,0,75,219,1,1
4.97,18.0,17.65,0,40,40,2,0
8.2,28.0,23.883333333333333,0,84,233,1,1
5.23,16.5,15.033333333333333,0,74,46,1,0
4.93,16.0,15.6,0,92,225,2,0
4.95,17.5,20.283333333333335,0,40,215,1,1
1.89,9.0,9.933333333333334,0,195,141,1,0
3.97,14.5,16.266666666666666,0,68,156,1,1
1.89,8.0,8.333333333333334,0,195,238,2,1
3.99,13.5,13.733333333333333,0,208,226,1,0
0.83,4.5,3.0166666666666666,0,197,226,1,0
9.3,28.5,26.1,0,113,218,1,0
2.81,11.5,12.45,0,190,66,1,1
4.68,16.0,17.616666666666667,0,92,251,1,1
1.04,5.0,3.216666666666667,0,116,163,1,1
2.2,8.5,6.883333333333334,0,194,251,1,0
1.04,5.0,2.6666666666666665,0,220,134,2,0
7.7,31.0,34.35,0,190,109,1,1
0.76,5.5,5.883333333333334,0,141,101,2,1
0.82,5.5,6.583333333333333,0,119,77,2,1
4.2,14.0,13.516666666666667,0,195,11,1,0
1.41,6.5,5.983333333333333,0,77,46,1,1
1.15,5.5,4.166666666666667,0,58,46,1,0
3.04,12.5,13.2,0,200,251,5,0
11.23,32.0,23.1,0,113,219,1,0
6.3,21.5,23.05,0,208,59,1,0
10.37,36.0,40.05,0,92,233,1,0
1.25,5.5,3.95,0,42,235,1,0
2.97,12.5,15.5,0,205,141,1,0
2.7,10.0,8.85,0,190,228,0,0
4.21,15.0,15.4,0,34,107,2,0
1.2,6.5,7.233333333333333,0,92,77,1,0
3.62,14.0,15.4,0,68,46,2,0
0.76,5.0,4.766666666666667,0,191,156,2,0
4.59,16.0,18.833333333333332,0,134,85,1,0
2.56,10.0,10.316666666666666,0,100,130,1,0
2.16,10.5,14.166666666666666,23,129,141,1,0
5.66,17.5,17.633333333333333,0,88,39,1,0
2.6,9.5,8.833333333333334,0,133,252,1,0
1.4,7.0,8.3,0,134,177,1,1
8.5,27.5,27.833333333333332,0,77,217,1,0
1.5,8.0,8.433333333333334,0,68,223,2,1
0.6,5.0,4.65,0,112,157,2,0
6.6,22.0,20.633333333333333,0,141,40,1,0
16.2,44.5,27.416666666666668,0,60,33,2,0
8.5,26.0,21.0,0,107,125,0,1
0.0,-2.5,0.35,0,141,163,1,3
0.0,2.5,0.35,0,141,163,1,1
2.08,10.0,12.45,0,141,101,1,0
3.49,13.5,15.133333333333333,0,153,220,1,0
13.27,39.5,33.95,0,221,88,1,0
7.04,24.5,28.083333333333332,0,88,35,1,0
2.46,9.0,8.583333333333334,0,116,157,1,0
3.95,14.5,14.783333333333333,0,132,141,2,0
2.18,8.5,6.7,0,68,222,2,0
10.2,32.0,28.833333333333332,0,60,118,3,0
4.9,17.5,19.4,0,174,225,1,0
2.6,9.0,7.933333333333334,0,133,225,1,0
1.31,6.5,7.483333333333333,0,198,97,1,1
3.83,17.5,22.45,0,195,228,1,0
0.96,5.5,5.033333333333333,0,134,228,1,0
7.8,24.0,16.933333333333334,0,113,73,2,0
3.9,14.5,14.45,0,132,5,1,1
3.74,14.0,15.4,0,198,118,1,0
2.77,11.5,12.15,0,208,154,1,0
0.86,5.0,3.7333333333333334,0,195,177,1,0
0.73,5.0,4.333333333333333,0,135,219,1,0
0.85,5.5,5.3,0,191,46,1,0
5.14,18.0,20.85,0,208,47,1,1
1.7,8.0,8.15,0,141,88,1,0
3.25,12.5,14.433333333333334,0,214,189,1,1
2.41,9.5,10.133333333333333,0,208,46,1,0
1.37,7.5,8.133333333333333,0,153,130,1,0
6.12,20.0,17.716666666666665,0,153,159,1,0
3.37,12.5,12.533333333333333,0,84,251,1,0
14.4,41.0,25.333333333333332,0,107,171,2,0
1.65,6.5,5.75,0,64,72,1,1
16.3,45.5,28.266666666666666,0,107,158,1,0
0.54,4.0,2.533333333333333,0,100,151,1,1
1.48,7.0,5.85,0,129,11,2,0
3.43,11.5,11.366666666666667,0,135,252,2,0
2.9,11.5,12.133333333333333,0,132,137,1,0
1.5,7.0,6.583333333333333,0,119,85,1,0
1.8,8.5,8.75,0,192,77,4,0
3.9,15.5,17.833333333333332,0,68,135,1,0
6.8,23.5,14.383333333333333,0,107,254,1,1
13.4,36.5,19.383333333333333,0,107,241,1,0
6.9,20.5,11.183333333333334,0,113,127,1,0
2.7,11.0,11.583333333333334,0,134,238,1,1
10.96,31.0,22.066666666666666,0,113,154,1,0
4.17,15.0,15.5,0,208,228,1,0
3.8,15.0,17.116666666666667,0,174,226,1,0
3.64,13.0,12.666666666666666,0,135,73,1,1
6.2,19.0,12.45,0,113,161,2,0
8.8,25.0,20.833333333333332,0,113,134,2,0
1.82,8.0,7.316666666666666,0,133,106,1,0
1.65,6.5,5.416666666666667,0,208,177,1,0
3.06,12.5,14.15,0,153,134,1,0
4.28,16.5,18.083333333333332,0,134,249,1,1
7.48,22.0,14.45,0,107,128,3,1
5.92,19.0,15.033333333333333,0,133,31,1,0
9.52,29.5,23.783333333333335,0,221,46,1,0
1.16,5.5,4.4,0,191,88,2,0
1.65,8.5,10.383333333333333,0,208,2,1,0
7.94,23.5,18.15,0,27,219,1,0
4.69,15.5,12.95,0,113,139,1,1
1.35,7.0,6.983333333333333,0,197,227,1,0
3.47,13.0,14.55,0,40,107,2,0
15.4,43.5,27.15,0,135,61,2,1
15.68,44.5,30.6,0,107,138,1,1
26.7,84.5,86.93333333333334,0,113,70,1,1
2.83,10.0,9.533333333333333,0,191,144,1,0
9.16,28.0,21.216666666666665,0,199,68,1,1
6.84,22.0,17.833333333333332,0,60,105,1,0
0.73,4.5,2.7333333333333334,0,116,252,1,0
4.6,16.0,18.15,0,60,138,1,0
4.42,16.5,17.366666666666667,0,192,15,1,0
1.79,9.0,9.8,0,119,101,1,0
5.1,17.0,17.933333333333334,0,141,144,1,0
0.57,4.0,2.9166666666666665,0,58,46,1,0
1.83,7.0,5.666666666666667,0,205,88,1,1
8.13,23.5,15.983333333333333,0,214,72,1,1
10.55,32.0,28.666666666666668,0,221,60,1,0
2.55,11.5,13.916666666666666,0,135,134,1,0
3.39,13.0,15.833333333333334,0,208,228,1,0
1.21,6.5,5.7,0,200,227,1,0
5.38,20.0,22.983333333333334,0,200,171,1,0
2.6,9.5,8.366666666666667,0,40,144,1,0
2.1,9.0,8.55,0,40,238,2,0
2.0,8.0,6.583333333333333,0,92,97,2,1
22.06,63.0,46.483333333333334,0,107,129,1,1
6.76,22.0,20.25,0,74,251,1,0
11.91,37.5,34.95,0,113,179,1,0
4.14,14.5,16.083333333333332,0,116,171,1,0
0.4,4.0,2.183333333333333,0,119,77,1,0
1.2,7.0,6.333333333333333,0,190,133,1,0
4.2,14.0,12.783333333333333,0,113,171,2,0
1.2,6.5,5.5,0,117,48,1,0
1.77,7.5,6.966666666666667,0,100,223,1,0
0.98,6.0,5.016666666666667,0,88,107,1,0
0.56,3.5,1.5833333333333333,0,119,141,1,0
0.85,5.5,4.95,0,123,137,1,0
2.49,9.5,8.75,0,119,177,1,1
6.0,24.0,32.483333333333334,0,58,5,1,0
2.13,8.0,7.166666666666667,0,117,133,1,0
1.07,5.0,4.416666666666667,0,153,157,4,1
1.21,6.5,5.716666666666667,0,195,107,1,0
5.5,21.5,25.533333333333335,0,92,59,1,0
0.8,5.5,4.866666666666666,0,84,157,1,1
1.5,7.5,8.3,0,153,101,1,0
3.7,15.0,17.933333333333334,0,77,85,1,0
3.6,13.5,13.733333333333333,0,135,228,1,0
1.4,6.5,6.016666666666667,0,40,66,1,1
3.8,13.5,14.75,0,191,139,1,0
6.25,21.5,23.466666666666665,0,191,5,2,1
0.59,4.5,3.2,0,192,200,1,0
4.67,17.0,19.7,0,92,228,1,0
10.9,31.5,25.45,0,107,59,2,0
0.79,5.5,5.866666666666666,0,115,226,1,1
1.23,6.5,6.966666666666667,0,133,177,1,0
2.56,10.0,10.316666666666666,0,191,118,2,1
1.31,7.0,7.666666666666667,0,174,141,2,0
10.4,29.5,31.35,0,40,224,1,1
0.82,5.5,5.133333333333334,0,58,254,1,1
0.0,2.5,0.2,0,222,254,1,0
0.05,2.5,0.7833333333333333,0,222,254,1,1
10.62,32.5,29.916666666666668,0,194,15,2,0
3.92,16.0,17.883333333333333,0,174,244,1,0
1.9,7.5,6.983333333333333,0,115,225,1,0
8.8,26.5,22.7,0,115,231,1,1
2.3,9.5,8.916666666666666,0,195,220,1,0
1.42,8.0,7.683333333333334,0,37,227,1,0
2.49,9.0,7.416666666666667,0,191,227,1,0
1.31,7.0,6.633333333333334,0,199,73,1,0
2.82,10.5,8.85,0,40,225,1,0
3.54,13.0,12.95,0,64,46,1,0
1.36,7.0,6.55,0,191,223,2,0
4.36,15.0,15.5,0,195,227,2,0
2.08,9.0,8.183333333333334,0,133,251,1,0
1.82,7.5,6.416666666666667,0,92,235,1,0
1.55,7.5,7.066666666666666,0,135,222,1,0
0.9,5.0,3.216666666666667,0,84,88,1,1
5.6,18.5,16.716666666666665,0,153,85,1,1
2.72,11.5,12.766666666666667,0,195,133,5,0
0.98,5.5,3.966666666666667,0,190,155,5,1
1.74,7.5,6.466666666666667,0,40,88,1,1
4.23,16.5,1435.1666666666667,0,208,244,1,1
7.7,24.5,21.466666666666665,0,135,47,1,0
3.3,13.5,16.366666666666667,0,117,238,1,0
4.4,15.5,16.9,0,92,252,1,0
6.99,20.5,14.883333333333333,0,133,23,1,0
2.13,11.0,14.2,0,68,11,2,0
1.7,9.0,9.983333333333333,0,148,212,1,0
0.8,5.0,4.583333333333333,0,191,135,1,0
0.96,52.0,2.85,0,64,144,2,0
8.9,27.5,23.783333333333335,0,221,155,2,0
0.7,4.0,2.3666666666666667,0,116,252,3,0
0.7,4.5,3.1666666666666665,0,100,106,2,0
3.0,10.0,8.15,0,141,252,1,0
5.25,17.0,13.216666666666667,0,113,187,1,1
1.07,5.0,3.2,0,208,97,1,0
0.47,4.5,4.033333333333333,0,208,107,1,0
1.64,8.5,9.516666666666667,0,58,48,1,1
24.35,65.0,39.96666666666667,0,107,190,1,0
10.74,31.5,24.05,0,221,37,1,1
2.8,10.0,10.1,0,84,220,2,1
13.07,38.5,28.683333333333334,0,107,131,1,0
21.04,64.0,49.05,0,107,16,1,0
0.7,5.0,4.0,0,42,235,1,0
1.8,9.5,10.683333333333334,0,134,134,1,0
1.9,8.5,9.0,0,132,226,1,0
3.5,12.5,13.083333333333334,0,198,106,1,3
2.59,10.5,11.866666666666667,0,92,219,2,0
16.67,-46.5,30.883333333333333,0,107,87,2,1
16.67,46.5,30.883333333333333,0,107,87,2,1
5.75,21.5,20.566666666666666,0,113,161,1,0
1.4,7.5,7.983333333333333,0,123,238,3,0
2.28,9.5,11.0,0,129,250,1,0
1.96,8.5,9.15,0,191,66,5,0
2.35,10.0,10.6,0,153,218,2,0
2.44,10.5,12.5,0,218,77,1,0
5.34,18.5,21.833333333333332,0,68,5,3,0
2.02,8.0,7.2,0,200,46,1,0
2.53,12.0,14.416666666666666,0,58,2,1,0
2.83,10.0,8.233333333333333,0,68,218,1,1
1.13,5.0,2.75,0,190,133,1,0
4.35,14.0,13.233333333333333,0,220,5,1,1
2.78,10.5,11.033333333333333,0,40,238,2,0
1.36,7.0,7.0,0,91,177,2,0
2.26,8.5,6.7,0,135,226,1,0
1.89,8.0,7.95,0,198,163,1,0
1.53,7.0,6.666666666666667,0,141,106,1,0
5.23,17.5,16.133333333333333,0,218,244,1,0
7.65,24.5,21.6,0,68,144,1,0
11.2,33.5,28.8,0,80,227,1,0
4.95,21.0,29.966666666666665,0,68,136,1,0
3.77,13.0,13.133333333333333,0,77,134,1,0
2.99,12.0,12.916666666666666,0,191,77,3,0
1.7,6.5,4.983333333333333,0,68,222,1,0
2.43,10.0,10.55,0,195,46,1,1
1.37,7.5,9.116666666666667,0,208,220,1,0
1.32,8.0,9.766666666666667,0,92,141,1,0
2.46,10.0,10.616666666666667,0,92,85,1,0
1.32,-6.5,6.383333333333334,0,74,220,1,3
1.32,6.5,6.383333333333334,0,74,220,1,1
5.71,18.5,12.666666666666666,0,83,130,1,0
2.59,11.0,12.683333333333334,0,153,134,1,0
4.79,19.5,25.366666666666667,0,132,46,1,0
0.9,5.0,3.4166666666666665,0,220,134,1,1
8.0,24.0,17.15,0,112,93,1,0
1.01,5.0,3.95,0,77,235,1,0
2.1,9.0,8.3,0,205,135,1,0
8.2,25.0,17.95,0,40,232,1,1
4.76,17.5,19.766666666666666,0,91,38,2,0
5.19,17.5,18.183333333333334,0,75,88,5,1
2.61,11.5,12.5,0,172,95,1,1
18.9,52.0,35.65,0,107,46,2,0
1.78,8.0,8.366666666666667,0,92,223,5,0
